1000 0
1000 0.003
2000 0.004
3000 0.011
4000 0.029
5000 0.038
6000 0.081
7000 0.106
8000 0.119
10000 0.124
90000 0.125
100000 0.130
120000 0.158
140000 0.242
160000 0.347
180000 0.476
200000 0.556
250000 0.732
300000 0.945
350000 1.175
400000 1.494
450000 2.206
500000 11.956
600000 28.257
700000 49.767
800000 68.919
900000 80.404
1000000 97.071
1200000 98.935
1400000 99.683
1600000 99.947
1800000 99.981
2000000 99.997
2500000 100.000
